elo region winPercent totalGames winStreak
979 "North America" 45.83 24 -2
979 "Europe" 48.65 37 1
979 "Asia" 41.67 12 -2
979 "Europe" 44 25 -2
979 "Oceania" 47.69 65 -2
979 "Europe" 48.72 39 -3
979 "Asia" 46.15 13 -2
979 "Europe" 45.45 11 -2
979 "North America" 45.83 24 -5
979 "Europe" 48.28 29 2
979 "Europe" 50 18 2
979 "North America" 50 10 3
979 "Europe" 46.15 39 -1
979 "Europe" 45 20 1
979 "Asia" 44 25 1
979 "Europe" 45.45 11 -3
979 "Europe" 44.23 52 2
979 "North America" 48.15 27 1
979 "Europe" 46.67 30 1
979 "Europe" 46.67 15 1
979 "Europe" 47.62 21 -1
979 "Asia" 46.15 13 -1
979 "Europe" 42.11 38 -4
979 "Europe" 50 28 1
979 "Asia" 50 10 1
979 "North America" 45.83 24 -2
979 "Asia" 50 16 3
979 "Oceania" 41.67 12 -2
979 "Oceania" 44.44 18 -1
979 "Europe" 46.67 15 -1
979 "Europe" 51.61 31 -1
979 "Europe" 40 30 -5
979 "North America" 53.41 88 4
979 "Europe" 46.15 13 -1
979 "South America" 53.12 96 -2
979 "Asia" 50 46 -2
979 "North America" 44.44 18 -4
979 "North America" 48.94 47 -2
979 "Europe" 53.85 26 -1
979 "Europe" 51.02 49 -1
979 "Europe" 44.44 18 -5
979 "North America" 49.41 85 1
979 "Europe" 50 22 4
979 "Asia" 50 132 2
979 "Europe" 45.45 11 -2
979 "North America" 47.62 21 3
979 "Europe" 49.12 114 -2
979 "Europe" 43.48 23 -4
979 "North America" 47.37 19 -1
979 "Europe" 46.67 15 -3
979 "Europe" 48.39 31 1
979 "Europe" 46.67 15 1
979 "Europe" 50 12 3
979 "North America" 55.17 29 -1
979 "North America" 50 86 1
979 "North America" 52.94 34 1
979 "Europe" 54.17 48 -1
979 "South America" 46.15 13 -2
979 "Europe" 46.67 15 2
979 "Europe" 43.75 16 -2
979 "North America" 45.45 11 1
979 "Europe" 46.15 13 1
979 "Europe" 48 25 -1
979 "Europe" 49.59 242 21
979 "Asia" 47.73 44 1
979 "Europe" 44.83 29 -2
979 "North America" 45.45 11 -1
979 "Europe" 41.3 46 -3
979 "Europe" 44.44 18 -3
979 "Europe" 50 10 3
979 "South America" 47.46 59 -1
979 "Europe" 46.67 45 2
979 "North America" 50 174 -1
979 "North America" 45.83 72 -2
979 "Europe" 48 25 -2
979 "Europe" 44 25 1
979 "Europe" 55.56 27 4
979 "North America" 45.45 11 -3
979 "Europe" 52.73 55 -1
979 "Europe" 45.45 11 -1
979 "North America" 47.37 19 1
979 "North America" 50 14 1
979 "Europe" 48.65 74 -1
979 "Europe" 45.95 37 -1
979 "Europe" 50 12 1
979 "North America" 45.45 11 -2
979 "Europe" 45.45 66 -2
978 "Europe" 41.94 31 -6
978 "Europe" 47.62 21 1
978 "North America" 50 12 2
978 "North America" 50 32 1
978 "North America" 48.21 56 1
978 "Europe" 47.37 19 2
978 "Europe" 45.45 11 -3
978 "North America" 54.29 35 -1
978 "South America" 47.37 76 -2
978 "Europe" 46.15 13 -1
978 "South America" 48.94 47 -1
978 "Europe" 50.88 57 3
978 "North America" 53.85 26 4
978 "North America" 46.81 47 -2
978 "Europe" 45.45 11 -2
978 "Europe" 42.86 21 -1
978 "South America" 42.86 28 -2
978 "Europe" 52.38 21 -1
978 "Europe" 56.67 30 4
978 "Europe" 47.37 38 2
978 "Europe" 50 52 -2
978 "Europe" 45.45 11 -2
978 "Asia" 45.45 11 -2
978 "Oceania" 43.33 30 1
978 "Europe" 50 16 1
978 "Europe" 45.45 33 -4
978 "Asia" 50.52 97 3
978 "Europe" 46.67 15 1
978 "South America" 42.86 21 1
978 "Europe" 50.79 63 4
978 "North America" 44.12 34 2
978 "Asia" 50 18 1
978 "North America" 50.83 181 -2
978 "Europe" 47.83 23 -2
978 "North America" 48.6 107 1
978 "South America" 44 25 -1
978 "North America" 50 142 1
978 "North America" 50 10 2
978 "Europe" 51.61 31 -1
978 "South America" 47.62 21 1
978 "North America" 50 14 -1
978 "North America" 46.15 13 -3
978 "Asia" 53.85 13 2
978 "Europe" 47.37 19 -1
978 "South America" 48 25 1
978 "Europe" 45.45 22 2
978 "Europe" 50 46 1
978 "Asia" 52.08 48 -1
978 "North America" 44.83 29 2
978 "Europe" 52.17 23 -1
978 "Europe" 46.15 13 -2
978 "Europe" 46.15 13 -1
978 "Europe" 51.67 60 4
978 "Asia" 44.44 18 -6
978 "Europe" 42.86 14 -4
978 "Europe" 45.45 11 1
978 "Europe" 45.45 22 -2
978 "Europe" 45.16 31 -1
978 "Africa" 46.15 13 -1
978 "South America" 53.33 15 5
978 "South America" 52.54 59 -1
978 "North America" 47.87 94 -1
978 "Europe" 46.67 30 -2
978 "Asia" 49.23 65 1
978 "Europe" 50 18 3
978 "South America" 50 10 3
978 "Europe" 43.18 44 -4
978 "Asia" 39.13 23 -1
978 "North America" 51.61 31 1
978 "South America" 50 20 -1
978 "Europe" 42.31 26 -7
978 "Oceania" 46.15 13 -1
978 "Europe" 51.79 56 2
978 "North America" 47.06 34 -2
978 "Europe" 45.45 11 -2
978 "Asia" 50 22 1
978 "North America" 50 26 -1
978 "Asia" 45.45 11 1
978 "Europe" 49.23 65 1
978 "Europe" 45.45 11 -2
978 "North America" 47.06 17 -1
978 "Asia" 42.42 33 2
978 "Europe" 42.11 19 -8
978 "Europe" 47.22 36 1
978 "North America" 40 20 -3
978 "Europe" 46.67 15 1
978 "Asia" 50 136 2
978 "Europe" 47.37 19 -3
978 "South America" 46.67 30 -7
978 "North America" 50 60 1
978 "North America" 46.15 13 -1
978 "North America" 46.15 39 -1
978 "Oceania" 43.75 16 -3
978 "North America" 46.15 13 -1
978 "Europe" 45.45 11 -2
978 "North America" 46.67 15 -3
978 "North America" 45 20 -2
978 "Oceania" 50 36 -1
978 "Europe" 50.88 57 -2
978 "Europe" 50 10 3
978 "Asia" 50 40 1
978 "Europe" 46.67 15 -2
978 "North America" 47.06 17 1
978 "North America" 52 50 1
978 "North America" 45 40 -2
978 "Asia" 45.45 11 3
978 "Oceania" 49.23 65 -1
978 "North America" 50 26 -2
978 "Europe" 50 10 1
978 "Europe" 46.15 26 -1
978 "North America" 49.52 105 3
978 "Europe" 50 14 1
978 "North America" 45 20 -3
978 "North America" 48.72 39 -2
978 "Europe" 50 38 1
978 "Europe" 50 14 1
978 "South America" 48.15 54 -1
978 "North America" 50 12 3
978 "Oceania" 51.72 58 -3
978 "Europe" 49.25 67 -2
978 "Middle East" 48.15 27 -1
978 "Asia" 48.57 35 -1
978 "Europe" 47.06 34 -1
978 "Asia" 50 106 4
978 "North America" 50 16 1
978 "Europe" 50 32 -2
978 "Europe" 48.15 54 -2
977 "Europe" 47.37 19 1
977 "North America" 50 22 -1
977 "Asia" 47.06 34 -1
977 "North America" 47.89 71 -1
977 "North America" 50 292 2
977 "Europe" 44.74 38 -1
977 "North America" 41.67 12 -1
977 "Europe" 47.83 69 -1
977 "South America" 48 50 -1
977 "Europe" 50 12 3
977 "Asia" 50 12 1
977 "North America" 44.44 18 1
977 "North America" 45.45 11 -2
977 "Asia" 50 10 2
977 "Europe" 48 25 1
977 "North America" 50 48 3
977 "North America" 50.89 112 1
977 "Europe" 47.5 80 4
977 "Asia" 47.22 36 -3
977 "Oceania" 50 52 2
977 "Europe" 48.44 64 -2
977 "Africa" 46.15 13 1
977 "Europe" 45.45 11 -2
977 "Europe" 50 88 -1
977 "Asia" 43.75 16 2
977 "Europe" 46.67 15 -2
977 "Europe" 47.06 17 -1
977 "Europe" 51.32 76 -2
977 "Asia" 48.39 62 4
977 "Europe" 46.15 13 -1
977 "Asia" 45.31 64 -2
977 "Oceania" 46.67 15 -1
977 "Europe" 47.06 17 1
977 "Asia" 51.28 39 6
977 "Oceania" 46.88 32 -1
977 "Europe" 50 26 2
977 "North America" 45.95 37 -2
977 "Europe" 48.65 74 -1
977 "Oceania" 50.46 109 1
977 "Asia" 47.62 21 2
977 "North America" 41.67 12 -2
977 "Oceania" 52 25 2
977 "Europe" 52.83 53 3
977 "South America" 53.33 30 1
977 "Asia" 53.57 28 1
977 "Europe" 45.45 11 -2
977 "North America" 50 28 1
977 "Asia" 43.33 30 1
977 "North America" 50 26 3
977 "Oceania" 50 16 1
977 "North America" 43.75 16 -1
977 "Asia" 41.67 12 1
977 "Europe" 52.94 17 4
977 "North America" 50 52 -3
977 "Europe" 46.15 13 -1
977 "North America" 50 18 4
977 "North America" 45 20 1
977 "Asia" 45.45 11 -1
977 "Europe" 42.5 40 -3
977 "Europe" 45.28 53 -2
977 "Europe" 50 18 -2
977 "Europe" 45 40 3
977 "Asia" 46.67 15 1
977 "Asia" 46.67 15 1
977 "South America" 50.6 83 -1
977 "Europe" 50 14 3
977 "Europe" 42.86 14 -3
977 "Asia" 50 218 -2
977 "Europe" 50 10 2
977 "Europe" 42.11 19 -4
977 "Asia" 50 92 -1
977 "North America" 53 100 1
977 "Asia" 47.37 38 2
977 "North America" 48.78 82 1
977 "North America" 48.89 45 1
977 "Europe" 42.86 21 -4
977 "Europe" 50 16 2
977 "Europe" 50 22 4
977 "Europe" 50.86 116 1
977 "North America" 42.86 14 -5
977 "Europe" 46.15 13 1
977 "Europe" 46.43 28 -1
977 "Europe" 46.67 15 2
977 "Europe" 49.41 85 3
977 "Europe" 50 44 5
977 "Europe" 50 40 1
977 "Europe" 50.62 81 1
977 "Asia" 56 50 2
977 "North America" 47.14 70 1
977 "Europe" 50 14 4
977 "Europe" 46.15 13 -1
977 "Asia" 50 12 1
977 "Asia" 51.28 78 2
977 "Europe" 47.17 53 2
977 "Asia" 50 22 1
977 "Europe" 48.72 39 3
977 "Europe" 55.26 38 -1
977 "Europe" 46.88 32 -2
977 "Europe" 46.15 13 1
977 "Europe" 41.67 24 -3
977 "Europe" 50 68 2
977 "Europe" 51.06 47 -1
977 "Europe" 45.45 22 1
977 "Europe" 45.45 11 -3
977 "Europe" 50 104 1
977 "Europe" 50 60 -1
977 "Asia" 48.94 94 -1
977 "Europe" 50 10 1
977 "Europe" 46.67 15 1
977 "Asia" 40 25 1
977 "Europe" 44.44 18 -3
977 "South America" 45.45 33 1
977 "Europe" 51.06 94 3
977 "Europe" 49.09 55 -1
977 "Europe" 42.86 21 -2
977 "Oceania" 44.44 18 -4
977 "North America" 45.45 11 -2
977 "Europe" 50 70 -1
977 "North America" 40.91 22 -5
977 "Asia" 47.83 23 1
977 "Europe" 51.61 31 -1
977 "South America" 41.67 12 -6
977 "Europe" 54.55 33 -1
977 "North America" 50.7 71 1
977 "North America" 50 38 1
977 "South America" 46.67 15 2
977 "Europe" 46.55 58 2
977 "North America" 45.83 24 -4
977 "Europe" 41.94 31 -1
977 "Europe" 50 30 2
977 "North America" 50 12 2
977 "Europe" 50 16 1
977 "Asia" 45.45 44 -2
977 "Asia" 42.86 21 -4
977 "Europe" 50 100 -2
977 "Europe" 51.72 29 -2
977 "Europe" 46.15 13 -1
977 "Europe" 45.45 11 -1
976 "Asia" 46.15 13 2
976 "Europe" 48.78 41 1
976 "Europe" 51.19 84 -1
976 "Asia" 50.33 302 1
976 "North America" 37.5 16 -5
976 "Asia" 47.56 82 1
976 "North America" 38.46 13 -1
976 "Europe" 50 16 4
976 "Europe" 49.06 53 -1
976 "Europe" 47.37 19 -1
976 "Europe" 49.47 190 3
976 "Europe" 50 44 -2
976 "North America" 53.33 60 1
976 "Europe" 47.62 21 4
976 "Asia" 49.34 152 1
976 "North America" 50 22 1
976 "Europe" 47.5 40 -3
976 "South America" 47.06 17 3
976 "Asia" 47.22 36 -2
976 "North America" 50 14 1
976 "North America" 42.86 21 -4
976 "Asia" 54.76 42 -1
976 "Europe" 48.48 33 1
976 "Europe" 51.15 131 3
976 "Europe" 46.15 26 1
976 "Oceania" 50 16 4
976 "North America" 50 14 2
976 "Europe" 45.45 11 -2
976 "South America" 45.45 11 -1
976 "Asia" 45.83 24 1
976 "Asia" 46.15 13 -3
976 "Asia" 50 12 1
976 "North America" 45.16 31 2
976 "North America" 45.83 72 -4
976 "Africa" 52.17 23 2
976 "South America" 45 20 -1
976 "North America" 50 38 -1
976 "Europe" 50 16 -1
976 "Oceania" 47.06 17 -2
976 "Europe" 43.75 16 -1
976 "North America" 50.79 63 -3
976 "Europe" 51.45 138 2
976 "North America" 50 20 -1
976 "Europe" 51.41 142 4
976 "Europe" 45 20 -1
976 "North America" 48.84 43 -3
976 "Asia" 46.15 13 -2
976 "Asia" 47.37 19 1
976 "North America" 48.15 27 2
976 "Europe" 46.15 39 -3
976 "Europe" 45.45 11 1
976 "Europe" 48.33 60 2
976 "South America" 45.45 22 -1
976 "North America" 50 10 4
976 "Europe" 45.45 11 1
976 "North America" 50 10 1
976 "South America" 46.15 26 -2
976 "Asia" 46.67 15 1
976 "Europe" 52.17 46 -2
976 "North America" 50 10 2
976 "Europe" 46.94 49 -2
976 "Europe" 45.45 11 -3
976 "Europe" 46.15 52 -1
976 "Europe" 48.28 58 2
976 "Oceania" 46.67 15 1
976 "North America" 45.45 11 -3
976 "North America" 47.37 19 -1
976 "North America" 44.83 29 -4
976 "Europe" 42.11 19 -6
976 "Europe" 42.11 38 -6
976 "Asia" 52 150 2
976 "Europe" 46.15 26 -4
976 "Middle East" 46.15 13 -2
976 "Asia" 50.72 69 -1
976 "Europe" 47.92 48 -3
976 "Europe" 45.45 11 -1
976 "Asia" 46.15 13 -3
976 "Europe" 52.78 36 3
976 "South America" 50 38 1
976 "Asia" 45.45 11 1
976 "North America" 47.42 97 -4
976 "Europe" 49.21 63 4
976 "North America" 46.15 13 -1
976 "North America" 47.83 23 -2
976 "North America" 50 14 3
976 "Oceania" 41.67 12 -1
976 "Europe" 46.15 13 -1
976 "Asia" 55.17 29 4
976 "Europe" 48.72 39 -2
976 "Europe" 45.45 11 -1
976 "Asia" 50 22 4
976 "Europe" 50 20 1
976 "North America" 54.35 46 3
976 "North America" 47.06 17 -2
976 "North America" 49.15 59 -2
976 "Europe" 48.15 27 -1
976 "Asia" 48.75 80 1
976 "Asia" 40 20 -3
976 "North America" 48 25 1
976 "North America" 41.67 24 -5
976 "Asia" 45.45 11 -1
976 "Europe" 44.44 18 -2
976 "Asia" 50 10 1
976 "Asia" 46.88 64 -1
976 "North America" 45.16 31 -1
976 "North America" 50 12 -1
976 "Europe" 48.57 35 1
976 "North America" 46.43 28 -1
976 "South America" 46.3 54 -2
976 "North America" 50 56 -2
976 "Europe" 46.15 13 2
976 "Europe" 49.18 61 1
975 "Europe" 49.4 83 -3
975 "Europe" 46.15 13 1
975 "Europe" 44.44 18 -5
975 "Europe" 46.67 15 -1
975 "Europe" 52.38 21 4
975 "Oceania" 46.94 49 -2
975 "Africa" 41.67 12 -2
975 "North America" 50 32 -2
975 "Europe" 45.45 11 -3
975 "Europe" 50 18 3
975 "South America" 48.78 82 -1
975 "Europe" 45.45 11 -2
975 "Europe" 45 20 1
975 "Europe" 46.15 13 1
975 "North America" 42.86 14 -4
975 "Asia" 40 20 -6
975 "Asia" 50 24 2
975 "South America" 43.75 16 -1
975 "Europe" 45.83 24 -1
975 "South America" 42.86 14 -1
975 "North America" 50 12 -1
975 "Europe" 50.85 59 -2
975 "Europe" 46.15 13 1
975 "Europe" 54.17 24 -1
975 "Europe" 51.61 31 2
975 "Europe" 49.23 65 -1
975 "Europe" 44.44 27 -1
975 "North America" 48.94 47 -1
975 "Asia" 48.72 39 3
975 "Asia" 47.06 17 2
975 "Europe" 48.19 83 -1
975 "Europe" 45.45 11 -2
975 "Europe" 47.73 44 1
975 "Europe" 52.63 38 1
975 "North America" 50.82 61 -2
975 "Asia" 46.97 66 -1
975 "Europe" 46.15 13 -2
975 "Oceania" 49.04 104 1
975 "Europe" 52.5 40 4
975 "North America" 45.45 11 -3
975 "Europe" 46.15 13 -2
975 "Europe" 48.46 130 1
975 "Europe" 45.45 11 -1
975 "Europe" 46.15 13 -4
975 "North America" 50 16 3
975 "Oceania" 50 10 3
975 "Europe" 51.22 82 -1
975 "Europe" 49.52 105 -1
975 "North America" 47.37 19 -1
975 "Oceania" 46.81 47 -1
975 "South America" 46.05 76 -2
975 "Europe" 52.5 40 6
975 "North America" 43.75 16 -2
975 "North America" 48.57 35 1
975 "North America" 45 20 -3
975 "North America" 50 26 -2
975 "Europe" 45.83 48 -2
975 "Europe" 50.67 75 1
975 "North America" 44.68 47 -3
975 "North America" 50.94 53 2
975 "Europe" 50 18 2
975 "South America" 46.15 13 -1
975 "South America" 45.45 22 -1
975 "North America" 48.15 27 -1
975 "South America" 46.15 13 -2
975 "Europe" 46.15 13 -1
975 "Europe" 55.17 29 3
975 "Africa" 50.63 79 2
975 "Oceania" 45.45 11 -3
975 "North America" 48.57 35 -3
975 "Europe" 43.33 30 -2
975 "Asia" 36.36 11 -4
975 "Europe" 47.22 36 -1
975 "Europe" 47.06 34 -1
975 "Oceania" 45.45 11 -1
975 "Europe" 47.62 21 -1
975 "North America" 50 116 2
975 "Europe" 47.06 34 -2
975 "Asia" 49.56 113 1
975 "South America" 38.46 13 1
975 "North America" 50 36 -3
975 "Europe" 45 20 1
975 "North America" 48.15 81 2
975 "Europe" 48.94 47 -1
975 "North America" 46.67 15 2
975 "Europe" 46.15 13 1
975 "Europe" 46.88 32 -1
975 "Oceania" 50 12 1
975 "North America" 46.67 45 2
975 "Europe" 45.83 24 -1
975 "North America" 53.12 32 -1
975 "North America" 45.45 11 -1
975 "North America" 46.67 15 -2
975 "Europe" 48.84 86 -2
975 "South America" 49.7 165 -4
975 "North America" 52.54 59 5
975 "Europe" 46.67 30 1
975 "North America" 45.45 11 -2
975 "Europe" 37.5 16 1
975 "Europe" 43.48 23 -3
975 "North America" 50 40 5
975 "Europe" 41.38 29 -5
975 "Europe" 46.67 45 -1
975 "Europe" 40.91 22 -3
975 "North America" 47.37 19 2
975 "Europe" 50 16 3
975 "Asia" 50 18 1
975 "Europe" 50 90 1
975 "North America" 47.73 44 1
975 "Europe" 50 12 1
975 "Asia" 50 38 2
975 "North America" 50 28 3
975 "Europe" 46.67 15 2
975 "Europe" 57.14 28 -1
975 "Asia" 52.94 68 1
975 "Europe" 50 10 2
975 "Europe" 48.89 135 -3
975 "North America" 48.89 45 4
975 "South America" 47.06 17 1
975 "North America" 51.02 49 -2
975 "Asia" 50 14 3
975 "Europe" 50.16 317 1
975 "North America" 50 10 -1
975 "North America" 47.37 19 1
975 "Europe" 50 24 -1
975 "Europe" 46.94 49 3
975 "Asia" 50 22 1
975 "Europe" 47.37 19 1
975 "North America" 45.45 22 -3
975 "Europe" 50 10 3
975 "North America" 43.33 30 -1
975 "Europe" 51.56 64 -2
975 "Europe" 41.94 31 -6
975 "Europe" 45.45 44 -2
975 "South America" 50 10 3
975 "South America" 50 26 1
975 "Europe" 50 14 -1
975 "Europe" 45.45 11 -1
975 "Oceania" 41.67 12 -1
975 "Europe" 46.15 13 -1
975 "Europe" 48.72 39 4
975 "North America" 45 60 -3
975 "Europe" 52.38 21 1
974 "Europe" 44.83 29 -5
974 "Europe" 45.45 11 -2
974 "North America" 50 48 -1
974 "Europe" 48.15 27 -1
974 "North America" 42.86 14 -5
974 "Europe" 50 46 1
974 "Europe" 47.37 19 -1
974 "Europe" 45.45 11 -1
974 "Europe" 52.94 17 5
974 "Europe" 45 20 1
974 "Asia" 50 106 1
974 "Asia" 51.35 74 -1
974 "North America" 42.86 14 1
974 "North America" 47.06 17 -2
974 "Europe" 50 88 -2
974 "Europe" 50 56 -2
974 "North America" 50 12 3
974 "Europe" 50 32 4
974 "Europe" 47.83 23 1
974 "Europe" 42.86 14 -2
974 "Asia" 47.46 59 3
974 "Europe" 43.18 44 -2
974 "Europe" 50 12 3
974 "Europe" 47.62 21 2
974 "Europe" 49.25 134 2
974 "Asia" 45.45 11 1
974 "Europe" 44.44 18 -4
974 "North America" 46.67 15 -3
974 "Europe" 50 40 1
974 "North America" 48 25 1
974 "North America" 48.28 29 1
974 "Asia" 50.52 479 1
974 "Oceania" 45 20 -1
974 "Asia" 43.48 23 -1
974 "Europe" 53.66 41 5
974 "Oceania" 45.45 11 -1
974 "Oceania" 50 14 -1
974 "Oceania" 49.19 124 1
974 "North America" 47.73 88 -1
974 "North America" 46.15 13 1
974 "Oceania" 50 20 3
974 "North America" 46.15 13 -1
974 "North America" 51.28 39 -1
974 "Europe" 51.61 62 3
974 "Europe" 51.61 31 1
974 "Europe" 46.15 13 -2
974 "South America" 50 12 2
974 "Europe" 47.62 42 -1
974 "Europe" 48.78 41 1
974 "North America" 43.75 16 -3
974 "Europe" 50 54 1
974 "North America" 53.45 58 -2
974 "Asia" 37.5 24 -5
974 "Europe" 40 15 -4
974 "Europe" 47.62 21 -3
974 "Asia" 47.06 17 1
974 "Europe" 51.16 43 1
974 "Europe" 45.45 11 -1
974 "Europe" 44.9 49 5
974 "North America" 46.15 26 -1
974 "South America" 47.62 21 1
974 "Europe" 42.86 14 -4
974 "Europe" 45.45 11 -3
974 "Europe" 47.62 84 2
974 "Europe" 45.45 11 -2
974 "Europe" 45.45 11 -3
974 "Europe" 47.06 34 -1
974 "North America" 51.52 33 5
974 "Europe" 48.57 35 2
974 "Europe" 42.86 14 -6
974 "Europe" 50 18 -2
974 "North America" 44.83 29 -7
974 "North America" 43.24 37 -5
974 "Europe" 44.44 18 -6
974 "Europe" 48.48 66 2
974 "South America" 45.45 11 -3
974 "Asia" 46.67 60 -1
974 "Europe" 52.53 99 -1
974 "Europe" 45.83 24 -1
974 "Europe" 40.91 22 -3
974 "North America" 44.44 27 1
974 "Europe" 48.48 33 2
974 "North America" 46 50 -2
974 "Asia" 46.94 49 2
974 "Europe" 45 20 1
974 "Europe" 50 28 -2
974 "Europe" 45.45 11 -1
974 "Europe" 47.06 17 1
974 "Europe" 49.12 57 1
974 "Europe" 50.98 51 -1
974 "South America" 45 20 1
974 "Asia" 56.76 37 -4
974 "Europe" 44.9 49 2
974 "Africa" 45.45 11 1
974 "Europe" 50.22 231 -1
974 "Europe" 47.83 23 -1
974 "North America" 47.62 21 1
974 "Europe" 48.05 154 1
974 "Africa" 50 24 6
974 "Asia" 50 20 -1
974 "Europe" 46.67 15 2
974 "Asia" 46.03 63 2
974 "North America" 50.94 53 -3
974 "Europe" 45.45 11 -2
974 "Europe" 50 10 2
974 "Europe" 50 72 -3
974 "Asia" 46.15 13 -3
974 "Asia" 50 12 2
974 "South America" 50 12 1
974 "Asia" 48.28 29 1
974 "Europe" 52.94 17 4
974 "Europe" 51.95 77 -1
974 "Europe" 46.15 13 -4
974 "Europe" 45 20 -1
974 "Europe" 46.15 13 -2
974 "Asia" 41.67 24 -4
974 "Asia" 51.06 94 -1
974 "Europe" 45.45 11 1
974 "Europe" 51.19 84 -3
974 "Europe" 47.5 40 2
974 "North America" 45.45 11 -1
974 "Asia" 50 20 2
974 "Asia" 45.45 11 -2
974 "Europe" 49.25 67 1
973 "Europe" 43.75 16 1
973 "Europe" 51.22 41 2
973 "North America" 44.44 27 -3
973 "Asia" 56.67 30 3
973 "Europe" 49.43 87 -3
973 "Europe" 44.44 18 -1
973 "North America" 44.19 43 1
973 "North America" 45.45 11 2
973 "North America" 50 34 1
973 "Asia" 49.74 193 3
973 "Asia" 45.45 22 -2
973 "Europe" 46.07 89 -1
973 "Europe" 45.45 11 -2
973 "Europe" 44.44 36 -2
973 "Europe" 50 14 1
973 "North America" 48 25 -3
973 "Asia" 49.54 216 2
973 "Europe" 45.45 22 -1
973 "North America" 45.45 11 -1
973 "Oceania" 47.37 19 -1
973 "North America" 52 50 -1
973 "Europe" 46.15 13 -1
973 "Asia" 44.83 29 1
973 "Middle East" 46.43 28 -1
973 "North America" 43.48 23 1
973 "South America" 50 42 -4
973 "Europe" 48.57 105 -1
973 "Asia" 46.15 13 1
973 "Europe" 51.02 49 -1
973 "Asia" 51.06 47 3
973 "Europe" 50 12 4
973 "Asia" 42.31 26 -1
973 "Europe" 46.15 13 -3
973 "Europe" 52 25 -2
973 "Europe" 45.45 11 -1
973 "North America" 46.67 15 -1
973 "Asia" 48.53 68 6
973 "North America" 48.84 43 1
973 "South America" 50 12 -1
973 "North America" 50.56 180 -3
973 "Europe" 49.37 79 -1
973 "Europe" 46.15 13 -2
973 "South America" 45.45 11 -1
973 "South America" 44.44 18 1
973 "Europe" 50 40 -3
973 "Asia" 51.52 33 1
973 "North America" 53.85 26 6
973 "South America" 47.62 21 -1
973 "North America" 50 20 2
973 "Europe" 40 10 -3
973 "Europe" 45 60 3
973 "Europe" 46.97 66 5
973 "South America" 46.15 13 -1
973 "North America" 45.45 11 1
973 "Europe" 43.24 37 -2
973 "Africa" 39.13 23 1
973 "South America" 53.49 43 1
973 "Asia" 56.1 41 -1
973 "Europe" 40.62 32 -3
973 "Asia" 44 25 -3
973 "Asia" 42.11 19 -1
973 "Asia" 47.62 21 3
973 "Europe" 50 38 2
973 "Europe" 44.55 101 4
973 "Asia" 42.86 21 1
973 "Asia" 51.13 133 1
973 "Europe" 45.45 11 -1
973 "Europe" 45 20 -4
973 "Europe" 45.45 11 -2
973 "Europe" 52.17 23 -1
973 "Europe" 51.19 84 -1
973 "North America" 41.67 12 -6
973 "Europe" 50 84 6
973 "Europe" 44.44 18 -4
973 "North America" 48.99 149 -3
973 "North America" 49.15 59 1
973 "Europe" 46.67 15 -3
973 "Europe" 51.32 76 1
973 "North America" 46.67 30 1
973 "Europe" 45.95 37 2
973 "Europe" 47.92 96 -2
973 "Europe" 55.56 36 6
973 "North America" 42.86 14 -5
973 "Europe" 47.37 19 2
973 "Asia" 45.45 11 -2
973 "Europe" 50 16 1
973 "Europe" 46.15 13 -1
973 "Europe" 48.91 92 -3
973 "Europe" 50.7 71 -1
973 "Asia" 48.21 56 -3
973 "Asia" 48.98 49 3
973 "Asia" 50 66 -1
973 "Europe" 50.41 121 -2
973 "Europe" 47.83 23 -1
973 "North America" 52.78 72 -2
973 "Asia" 47.06 17 -1
973 "Europe" 46.15 13 2
973 "Europe" 45 40 -2
973 "Europe" 46 50 2
973 "North America" 50 14 1
973 "Europe" 48.67 113 2
973 "Europe" 43.48 23 -1
973 "North America" 49.23 65 5
973 "Europe" 53.66 41 7
973 "Europe" 41.67 12 -2
973 "Europe" 46.67 15 1
973 "Europe" 50 40 -1
973 "Asia" 50.32 155 -1
973 "Europe" 52.78 36 -1
973 "Europe" 52.63 19 5
973 "Asia" 47.17 53 5
973 "Asia" 46.02 113 2
973 "Asia" 47.06 17 -1
973 "Oceania" 46.15 13 -1
973 "Asia" 45.45 11 -2
973 "Asia" 49.06 106 1
973 "Europe" 51.85 54 -2
973 "Europe" 47.59 187 1
973 "North America" 48.19 83 -1
973 "Europe" 50 52 5
973 "Asia" 47.92 48 -1
972 "Europe" 55.56 27 -1
972 "Europe" 50 86 1
972 "North America" 50 66 -2
972 "Oceania" 42.86 35 3
972 "Asia" 48.28 29 -1
972 "Europe" 47.62 63 -5
972 "North America" 50 18 1
972 "Europe" 50 12 3
972 "Asia" 45.45 11 -2
972 "North America" 47.37 19 1
972 "North America" 47.62 21 -2
972 "North America" 45 20 -4
972 "North America" 46.3 54 1
972 "Europe" 51.52 33 2
972 "Europe" 50 44 -1
972 "North America" 52.5 40 4
972 "Europe" 51.67 60 5
972 "Europe" 50 22 -1
972 "North America" 50.82 122 1
